Na zabezpečenie čo najlepšej používateľskej skúsenosti používa ubytovanie Studios & Apartments Efrosini na svojej webovej stránke vlastné súbory cookie a súbory cookie tretích strán, a to na technické, analytické a reklamné účely.	To provide you with the best experience, Hostal La Libertad uses its own and third-party cookies on its website for technical, analytical and marketing purposes.	formal
Podriadenosť a mier môžu byť veľmi odlišné pojmy, aj vtedy, ak je možné dosiahnuť nejakú podobu mieru prinútením ostatných podriadiť sa.	Submission and peace can be very different concepts, even if a form of peace can be brought about by forcing others into submission.	formal
Bar nálezcu pre určených vodičov! 1	The bar finder for designated drivers! 1	informal
Nehovorím o takom 70-kovom Playboy strnisku, len niečo, čo mi pripomenie, že ústami neuspokojujem dospelého.	I'm not talking about a huge'70s playboy bush or anything, just something that reminds me that I'm performing cunnilingus on an adult.	informal
Stravné Stravu si zamestnanec v Anglicku hradí sám.	In England each employee is providing food by himself.	formal
Popis: Hrať túto zábavu hru na varenie pre dievčatá a robiť tvorivé tortu pre vaše BFF!	Description: Play this fun cooking game for girls and make a creative cake for your BFF!	informal
Presný čas v Pak Kret:	The exact time in Pak Chong:	informal
Tím sa svojou vedeckou činnosťou dotýka troch základných oblastí výskumu, konkrétne Anorganickej chémie, Fyziky kondenzovaných látok a Materiálových vied.	The team’s scientific activities focus on three main areas of research, namely inorganic chemistry, condensed matter physics, and materials science.	formal
Nikto by nemal kráčať po tomto chodníku.	No one is allowed to walk on this hill.	formal
Nie, to bolo neskôr.	- No, that was later.	informal
Nemôžu sami predávať	They don’t sell themselves	informal
"Zvyčajne píšem, že vôňa je Zrelé a na mladé dievčatá, ktoré sa nebudú sedieť, pretože ja už nie som dieťa a riadi sám, ale na druhej strane... musím priznať, že ""Základný inštinkt"" nemá žiadne vekové hranice a vykonávať ju môžete bezpečne úplne všetky dievčatá od 10 do 100 rokov. To je krásne, jednoduché a ľahké."	"Usually I write that the scent is Mature and on young girls will not sit, because I'm no longer a child and guided by myself, but on the other hand... I have to admit that ""Basic instinct"" has no age boundaries and carry it safely can absolutely all girls from 10 to 100 years. It is beautiful, simple and easy."	formal
Obsahuje liečivo cyklosporín.	It contains the active substance ciclosporin.	formal
IT má pritom absolútnu kontrolu nad všetkým.	IT has absolute control over the process.	formal
Otázka: Niektoré európske krajiny vydali cestovné poradenstvo pre štátnych príslušníkov, aby sa vyhli zbytočným cestám do Hubei. Kedy je možné tieto opatrenia zrušiť?	Q: Some European countries have issued travel advice for nationals to avoid nonessential trips to Hubei. When can those measures be lifted?	formal
A čo sklenená maska?	What about the glass mask?	formal
Tieto prípady sa oznámia Komisii v šesťmesačných intervaloch spolu s dôvodmi, prečo sa nevykonala kontrola na zúčastnených lodiach.	Such cases shall be notified, at intervals of six months, to the Commission together with the reasons for not inspecting the ships concerned.	formal
2.15 Obnovená Lisabonská stratégia v roku 2005 tiež podnietila vznik nových iniciatív na mobilizáciu univerzít.	2.15 The renewed Lisbon Strategy in 2005 gave also rise to new initiatives to mobilise universities.	formal
"Bookings without payment will be subject to availability Umiestnenia - Hotel B/ S Vrindavan Residency, Near Hotel Sun &amp; SandShirdiMahārāshtra (State of Mahārāshtra)India 423109 Zobraziť mapu Skryť mapu Povoliť funkciu ""Kliknúť na vyhľadávanie"" Poloha je približná.Táto vlastnosť zatiaľ neposkytla presnú polohu GPS.Tip: Kliknite na oranžové tlačidlo na mape."	Bookings without payment will be subject to availability Location - Hotel B/ S Vrindavan Residency, Near Hotel Sun &amp; SandShirdiMahārāshtra (State of Mahārāshtra)India 423109 Show map Hide map Enable 'Click to Search' Location is approximate.This property has not yet provided their exact GPS location.Tip: Click the orange button on the map.	formal
Tretí diskusný workshop, ktorý viedol Staffan Nilson, predseda skupiny III, sa zameral na kultúru dialógu a participácie a jeho účastníci diskutovali o rôznych mechanizmoch konzultácie.	Workshop III on the ‘culture of dialogue and participation’, chaired by Staffan Nilsson, Group III President, looked into various mechanisms for consultation.	formal
Prvý down pre LA Rams.	Next up, the LA Rams.	informal
Zahrajte si online PVP alebo offline dobrodružstvo!	Play online PVP or offline adventure now!	informal
Pre získanie klientov je potrebné mať jasnú pozíciu na internete, jednoducho byť viditeľný.	To win clients, you have to be visible in the World Wide Web.	formal
Dobrý 3,5 / 5(390 skutočných hodnotení)Hotels.comTM RewardsZa každých 10 nocí získate 1 noc zdarma*!	Milestone Apartments Good 3.5 / 5(390 genuine reviews)Hotels.comTM RewardsFor every 10 nights, get 1 free!	informal
A čo robil váš sused?	So, what did my neighbor do?	informal
Je neskutočné, s akou drzosťou dokážu niektorí ľudia odparkovať auto.	It amazes me how fearless some people can when parallel parking.	formal
Redakcia novín a odborníci v oblasti výtvarného umenia však neboli úplne pripravení na skutočnosť, že na tomto zozname bude mať prvé miesto ironický porcelánový pisoár od Marcela Duchampa.	However, both the newspaper’s editorial office and art experts were completely unprepared for the fact that Marcel Duchamp's ironic porcelain urinal will take first place on this list.	formal
Bez ohľadu na veľkosť a usporiadanie miestnosti je veľmi dôležité vytvoriť harmonický a štylizovaný priestor vo vašej domácnosti. Ak chcete, aby váš štúdiový apartmán bol odrazom vášho života a akýchkoľvek záujmov, potom stačí, ak si zariadite svoj osobný priestor v štýle, ktorý je vám najbližší.	Regardless of the size and layout of the room, it is very important to create a harmonious and stylized space in your home. If you want that your studio apartment was a reflection of your life and any interests, then you just need to arrange your personal space in the style that is closest to you.	formal
Procesy vo svete smerujú k etablovaniu nových vzťahov medzi štátmi založených na vzájomnej spolupráci pri rešpektovaní oprávnených záujmov každého partnera.	The future lies in constructive nation-to-nation partnerships that respect each side's legitimate interests.	formal
Karanayman: Hodinová predpoveď počasia	Chopiq: Hourly weather forecast	informal
V skutočnosti je tu niekoľko tipov, ako sa naučiť nové zručnosti za 20 hodín.	The point is that I can learn a new skill in 20 hours.	formal
Škola je oficiálne späť v relácii!	School is officially back in session!	informal
Podvádza ma tak často, že si dokonca nie som istá, či to dieťa, ktoré čakám, je jeho !	He cheats so much on me I'm not even sure this baby I'm carrying is his.	informal
Zatiaľ čo výsledky	While the results	informal
Dobrá vec je, že nemáte naozaj nič chýbať, keď bliká.	The good thing is that you don’t really miss anything when you blink.	formal
Zistili sme však, že údaje o používaní fosforu svedčia o tom, že použité množstvá fosforu môžu na niektorých miestach prevyšovať množstvo odporúčané Helsinskou komisiou, že niektoré pôdy sú bohaté na fosfor a že odtok fosforu je vysoký37.	Nevertheless, we found that data on the use of phosphorus shows that the quantities applied may in some places exceed the amount recommended by Helcom, that some soils are rich in phosphorus and that phosphorus run-off is high37.	formal
Ukázať popis hotela Apartments Rocnjek, Apartmány Goreljek	Back to the hotel overview Apartments Rocnjek,	informal
Nápoveda: Hádzanárske výsledky live na FlashScore.sk - Taliansko, talianska hádzanárska liga livescore.	Help: Handball live scores on FlashScore.ae - Germany livescore.	informal
Celý svet v ten deň oslavoval, ale Sir Justin bol so svojou ozajstnou láskou.	The whole world partied that night, but Sir Justin, simply dying with his true love.	formal
Ostrelovaci.	Snipers.	informal
Myslím si, že sa tam dostali, keď začali byť naše mačky neporiadne pri žraní z misky.	I think it started because our cats got a little messy with their food bowls.	formal
Vždy ide o osobnú skúsenosť.	It is a personal experience always.	formal
Je jedno, v akom veku sa vaše dieťa nachádza.	No matter in which age your child is.	formal
Kresťania potrebujú vedieť, že sa tieto veci stávajú.	The professionals need to understand that these things happen.	formal
3.6. Predávajúci je vždy oprávnený v závislosti na charaktere objednávky (množstve tovaru, výške kúpnej ceny, predpokladaných nákladoch na dopravu) požiadať kupujúceho o dodatočné potvrdenie objednávky (napríklad písomne či telefonicky).	3.6. Depending on the nature of the order (quantity of goods, purchase price, estimated shipping costs), the seller is always entitled to ask the buyer for additional confirmation of the order (for example in writing or by phone).	formal
Predstavitelia americkej administratívy netaja, že cieľom hrozieb o možnom zavedení ciel je získanie ústupkov zo strany Japonska a EÚ.	Administration officials have said tariff threats on autos are a way to win concessions from Japan and the EU.	formal
Tieto filmy sú ideálnym spôsobom na šírenie základných zásad bezpečnosti a ochrany zdravia (BOZP) pútavým a neformálnym spôsobom.	Napo films are a fun way to spread the basic principles of occupational safety and health (OSH) in an engaging and informal way.	formal
Len ju chcel udržať v bezpečí.	I just wanted to keep her safe.	informal
Sleduje príbeh čaty amerických námorníkov vo Vietname v roku 1967, rok, ktorý zaznamenal obrovskú eskaláciu bojov.	It follows the story of a platoon of the US Marines in Vietnam in 1967, a year that saw a huge escalation in the fighting.	formal
Rozdielna definícia zameraná na obnoviteľnosť materiálov a energie bola vytvorena R. Baumom: Sun based in real-time .	A different definition focusing on material and energy renewability was coined by R. Baum: Sun based in real-time .	formal
"CPA Halo 15 červený Mobilný telefón 2.4"" 320x240, MicroSDHC až 16GB, Fotoaparát 0.3Mpx, Bluetooth, FM rádio, MP3, microUSB, Mini SIM, Batéria 800mAh"	"Mobile Phone - 2.4"" 320x240, MicroSDHC up to 16GB, 0.3Mpx camera, Bluetooth, FM radio, MP3, microUSB, Mini SIM, unlocked, 800mAh battery"	informal
Slušné dievčatá to nerobia.“	“Good girls don’t do that.”	formal
Čo ak je to práve on?	What if that's him?	informal
Máš skúsenosť s touto školou?	Do you have experience with this school?	formal
Nejde iba o jednosmernú premávku.	But it is not all one-way traffic.	informal
"""Akú hlúpu otázku?"""	“What a silly question?”	formal
Vstúpte do sveta digitálnych hrdinov! Idea	Enter the world of digital heroes! Idea	informal
Koľko wattov svietiacich svetiel LED Musím kúpiť pre môj... Navigácia Domov	How Many Watts Of LED Flood Lights Do I Need To Buy For M... Navigation Home	informal
Prevádzkovateľ nesmie ďalej spracúvať osobné údaje, pokiaľ nepreukáže nevyhnutné oprávnené dôvody na spracúvanie, ktoré prevažujú nad záujmami, právami a slobodami dotknutej osoby, alebo dôvody na preukazovanie, uplatňovanie alebo obhajovanie právnych nárokov.	Sonic Core GmbH shall no longer process the personal data in the event of the objection, unless we can demonstrate compelling legitimate grounds for the processing which override the interests, rights and freedoms of the data subject, or for the establishment, exercise or defence of legal claims.	formal
Názov v originále QBQ!	In his book, QBQ!	informal
Domáce spotrebiče - vysávače, fotoaparáty, slnečné žiarovky	Household appliances - vacuum cleaners, cameras, sun lamps	informal
1 Zdarma S Night Ladies dámy vždy piť zadarmo!	1 Free With Ladies Night, ladies always drink for free!	informal
Každé ráno sa teším na jeho príchod.	I look forward to his visits every morning.	formal
1 Zdarma Ste pripravení sa do toho ponoriť ako skutočný žralok?	1 Free Are you ready to dive like a real shark?	informal
Kvetiapín môže vyvolať ortostatickú hypotenziu, najmä počas iniciálnej titrácie dávky a preto ak dôjde k takémuto stavu, je potrebné zvážiť redukciu dávky alebo postupnú titráciu dávky.	Quetiapine may induce orthostatic hypotension, especially during the initial dose-titration period and therefore dose reduction or more gradual titration should be considered if this occurs.	formal
Dámy, čo to vidím?	Ladies, what do I see?	formal
- Ukážem vám, čo vaša žena potrebuje.	I’ll show you what your daughter can do.	formal
Tip: Nezobrazuje sa úloha, ktorú ste chceli pridať?	Tip: Don’t see the task you wanted to add?	informal
Absolútna väčšina, ktorú nikto – doslova nikto – nečakal.	Which NO ONE, literally NO ONE is waiting for!	informal
Lebo ja som váš zabávač, ja prinášam humor ja som ten, za ktorým idete, aby ste sa zabavili.	'Cause I'm one funny man I bring the comedy I am the one you go to, to get cheered up	informal
To ONA a tie jej drogy, o môj bože.	And that girl and those lashes, my oh my.	informal
Účinnosť nebola stanovená u pacientov s predpokladanou hodnotou FEV1 > 75 %. Pacienti infikovaní baktériami Burkholderia cepacia izolovanými zo spúta počas predchádzajúcich 2 rokov boli z klinických štúdií vylúčení.	Patients with Burkholderia cepacia isolated from sputum within the previous 2 years were excluded from the clinical studies.	formal
"""Bojoval ďalej, odmietol zomrieť."	He fought, he refused to die.	informal
Načo tá bomba?	So, why the bomb?	informal
Baví sa dobre zdravie počas svojho života a majú vysokú úroveň energie, takže ich veľa potrebujú cvičenie, Sú veľmi inteligentní a môže ich ľahko vyškoliť zodpovedná osoba.	They enjoy good Health during their life and have a high level of Energy, so they need a lot exercise.	formal
Pri uplatňovaní požiadaviek stanovených v prílohe I, členské štáty využijú usmernenia uvedené v prílohe II, pokiaľ je to uskutočniteľné a zlučiteľné s konštrukciou príslušnej lode.	In applying the requirements set out in Annex I, Member States shall use the guidelines set out in Annex II, in so far this is practicable and compatible with the design of the ship in question.	formal
VegaFina cigary sú aj cenovo...	VegaFina cigars are priced well...	informal
Meškať na pracovný pohovor je neodpustiteľné.	Late arrival for an interview is inexcusable.	formal
- Vy ste navštívili môj rodný dom?	- You were visiting my house?	informal
Sufidu: Hodinová predpoveď počasia	Sufidu: Hourly weather forecast	informal
Obchodovanie menších lotov vám umožní zostať flexibilným a riadiť svoje obchody s logikou skôr než s emóciami.	The use of small sizes allows you to manage your transactions with flexibility and logic rather than emotionally.	formal
Súd zasadol a knihy sa otvorili.”	"The court sat and the books were opened."""	informal
Kissy: Hodinová predpoveď počasia Neskôr	Paw paw: Hourly weather forecast Later	informal
Ale, keď ho poslali hore ešte nevedeli, ako ho dostanú naspäť.	The thing is, when they sent it up, they didn't know yet how they were gonna get it back.	informal
V roku 2006 však Slovensko čiastočne odstúpilo od liberalizácie trhu so zdravotným poistením a predovšetkým zakázalo rozdeľovanie zisku pochádzajúceho z činnosti v oblasti zdravotného poistenia.	In 2006, however, the Slovak government partly reversed the liberalisation of its health insurance market and prohibited the distribution of profits generated by medical insurance activities.	formal
EBA okrem toho vyvinul súbor regulačných a vykonávacích technických predpisov v oblasti fungovania kolégií, ktoré sa majú prijať v roku 2014 (RTP/VTP o výmene informácií medzi domovskými a hostiteľskými orgánmi, RTP/VTP o oznamovaní povolení a VTP o spoločnom rozhodnutí o požiadavkách týkajúcich sa kapitálu a likvidity).	Further, the EBA has developed a set of regulatory and implementing technical standards in the area of college functioning to be adopted in 2014 (RTS/ ITS on information exchanges between home and host supervisors, RTS/ITS on passport notifications, and ITS on joint decision on capital and liquidity requirements).	formal
Ako funguje peniaze späť záruka?	-How does the money back guarantee work?	informal
Dobré materiály a sofistikovaná výrobná technológia zaisťujú trvanlivosť stropov počas ich životnosti.	Good materials & sophisticated fabrication technology ensure durability of ceilings throughout their lifespan.	formal
Nemusíte byť urazená, namiesto toho buďte hrdá na to, kým váš manžel je a čo dosiahol.	You don’t have to act offended, but instead act proud of who he is and what he has accomplished.	formal
Len zaisti telá a vráť sa do FBI a poriadne sa nad situáciou s Winchesterovcami zamyslíme.	Just secure the bodies and get back to the FBI, and... we'll give this Winchester situation a good think.	informal
Prevádzkovateľ je povinný informovať dotknutú osobu, ktorej spracúvanie osobných údajov sa obmedzí pred tým, ako bude obmedzenie spracúvania osobných údajov zrušené.	The data controller shall inform the person concerned at whose request the processing of data is restricted, shall inform him about the discontinuation of the restriction of data management.	formal
Alternatívne, môžete byť informovaný predtým, než si rezervujete a prečítať si to, čo naši zákazníci hovoria o Best Rent a Car v našej Best Rent a Car recenzia sekcii.	Alternatively be informed before you book and see what our customers say about Global Rent a Car in our Global Rent a Car reviews section.	formal
Takže oni nie sú zaoberá predovšetkým doložiek, alebo pri zvýraznenie, navijaky, alebo čalúnenie ich štatistiky.	So they're not mainly concerned with endorsements, or making the highlight reels, or padding their stats.	informal
Ako Oracle Remarketer môžete okamžite začať predávať vybrané softvérové produkty. Partnerstvo na úrovni Remarketer pre vás znamená nulové poplatky, nulovú administratívu, žiadne čakanie, či prekážky. Stačí sa obrátiť na Avnet a váš business môže začať rásť!	As an Oracle Remarketer you have the ability to immediately close sales opportunities for select Oracle software. No authorisations or fees at this level mean you can start selling right away - no waiting, and no barriers.	formal
Spojené Štáty Americké, Houston Chatovať teraz!	United States of America, Wiggins Chat now!	informal
Pred 1 rokom 21:13 VintageTube amatérky, sprcha, krásky, dievčatá, velke prsa	1 year ago 21:13 VintageTube amateur, shower, beauty, babe, big tits	informal
Nemáš žiadny kredit.	No more credit.	formal
Potom nechajte personalizáciu začať.	Then the personalization will begin!	informal
Vykonajte rovnakú úpravu názvov oddielov v zozname invariantných oddielov v zmienke o licencii kombinovaného diela.	Make the same adjustment to the section titles in the list of Invariant Sections in the license notice of the combined work.	formal
Poskytnú informácie o vrátení pomoci s použitím dotazníka uvedeného v prílohe.	They shall provide information on the recovery using the questionnaire set out in Annex.	formal
Nehovorte, že som povedal.	I'm just saying.	informal
Ak máte Santa teóriú radi, tento animák je kvalitnou a vtipnou jazdou.	If you like high thrill games, it a wild and fun ride.	formal
Ak chceš vedieť ako sa cítim,	If you wanna know how I feel,	informal
Ktoré mesto sa ti vrylo do srdca?	Who carries you in their heart?	formal
Jeho súčasťou je aj súkromná kúpeľňa s vaňou.	There is a private bathroom with a bath.	formal
Žaloby týkajúce sa výkonu príkazov v súvislosti so starostlivosťou a právom na prístup sa musia podať na prvostupňový súd v súdnom okrese, v ktorom má bydlisko dieťa alebo žalovaný alebo v ktorom má jeden z nich prechodný pobyt.	Actions regarding the enforcement of custody and right of access orders must be brought to a court of first instance in the judicial district where the child or the respondent has his or her place of residence or where either is temporarily residing.	formal
Myslel som že ste povedali, že ich zabásnete.	I thought you said you were gonna bust them.	informal
Tohtoročné podujatie hodnotíme pozitívne a vyslovujeme úprimné poďakovanie všetkým organizátorom.	We view this year’s participation very positively and would like to express our thanks to the organisers of the event.	formal
Do zmesi pridáme špaldovú múku zmiešanú s mletými orechami a práškom do pečiva.	Add the flour, baking powder and baking soda and mix.	formal
Napriek pozitívnemu prínosu globalizácie sú vo svete stále približne 2 miliardy ľudí v 58 krajinách, ktorí sú uväznení v extrémnej chudobe.	Despite the positive impact of globalization, there are 2 billion people still trapped in extreme poverty in 58 nation states.	formal
V súlade s požiadavkami medzinárodne prijatých účtovných noriem, na ktorých je založené účtovníctvo Únie, by sa dôchodkové záväzky spolu s ostatnými záväzkami spojenými so zamestnaneckými dávkami mali zaznamenať v účtoch Únie, samostatne uviesť v súvahe Únie a podrobne vysvetliť v poznámkach k finančným výkazom.	As required by the internationally accepted accounting standards on which Union accounting rules are based, pension liability, together with other employee benefits liabilities, should be recorded in the Union accounts, separately disclosed on the face of the Union balance sheet and explained further in the notes to the financial statements.	formal
Vrah zhromaždil skupinu moslimov a oklamal al-Ašrafa, aby vyšiel zo svojho domu, sám a neozbrojený, predstierajúc, že majú záujem o získanie pôžičky.Vražda sa odohrala v tme a bola chaotickou záležitosťou.	The assassin gathered a group of Muslims and tricked al-Ashraf to come out of his house, alone and unarmed, by pretending to be interested in obtaining a loan.	formal
Toľko za kráľovské zaobchádzanie	Enough with the royal treatment	informal
Uvedomil si, že tá istá kométa sa objavila v Slnečnej sústave v rokoch 1532, 1607 a 1682.	He realized that the same comet appeared in the Solar System in 1532, 1607, and 1682.	formal
Nie je to však iba o hokeji.	It’s not just about hockey.	informal
Ako dlho chodil okolo mňa a ja som ho nevidela?	HOW on earth did he pass me by and I didn't see him.	informal
Ak budeme na túto skutočnosť pamätať, pomôže nám to nedať sa zviesť Diablovými lákadlami.	If we remember that fact, we'll avoid being seduced by the Devil’s enticements.	formal
(Staré proroctvo severoamerických Indiánov)	(Quote from the North American Indian's)	informal
Po pokuse vyhodiť v prvý sviatok vianočný do vzduchu lietadlo v Spojených štátoch sme videli, aká neuvážená môže byť reakcia zaviesť akékoľvek prostriedky na zvýšenie bezpečnosti.	Following the Christmas Day attempt to blow up the aircraft in the USA, we have seen what amounts to a knee-jerk reaction to impose any possible means to enhance security.	formal
ii ) pri prvom porušení pravidiel pre postupy na konci dňa alebo pre prístup k jednodňovým refinančným obchodom sa finančné pokuty , ktoré sa môžu uplatňovať , vypočítavajú pri 5 percentuálnych bodoch .	( ii ) the first time the rules for end-of-day procedures or for access to the marginal lending facility are infringed , the financial penalties that can be applied shall be computed at 5 percentage points .	formal
Okrem webEDI portálu majú dodávatelia k dispozícii tradičné EDI komunikačné kanály slúžiace na prenos originálnych formátov dokumentov, ako EDIFACT DELJIT, EDIFACT DELFOR a ODETTE DELINS ORDER.	Other than the web portal, traditional EDI communication channels are available to suppliers to transmit traditional automotive document formats, such as EDIFACT DELJIT, EDIFACT DELFOR and ODETTE DELINS ORDER.	formal
To čo je pre nich najlepšie ...	What's best for them.	informal
Najbežnejším miestom na výber morčaťa je, samozrejme, obchod s domácimi zvieratami, Musíte však mať veľa ľudí sa o svoje zvieratá nestará správne, aj keď existujú určité výnimky.	The most common place to choose a guinea pig is, of course, a pet store. However, you have to have a lot of> do not care for their animals correctly, although there are some exceptions.	formal
Teraz by ste mali vidieť kanceláriu.	You should have seen the office.	formal
Okrem ich vodcu.	Except the leader.	informal
Ibaže by bol zombík.	Unless he's a zombie.	informal
Právna pomoc: záruka prístupu k spravodlivosti	Legal aid: guaranteeing access to justice	informal
Moje aj tvoje!	theirs and yours!	informal
- Chceš, aby som bola s tebou?	- What? - You're gonna leave again?	informal
Reštaurácie v Margareten	Shopping & Malls in Margareten	informal
- Bol si na prechádzke?	You gave me...	informal
Tieto metódy zahŕňajú kontrolu príkazov na zablokovanie zárobku, dlh tretej strane, príkazy a príkazy príkazy na predaj.	These methods include warrants of control, attachment of earnings, third party debt orders, charging orders and orders for sale.	formal
Pomáha čistiť telo toxíny, dodáva stopové prvky, aktivuje metabolické procesy v tukových bunkách a normalizuje štítnu žľazu.	Helps cleanse the body of toxins, supplies trace elements, activates metabolic processes in fat cells, and normalizes the thyroid gland.	formal
Každý spor medzi zmluvnými stranami, pokiaľ ide o interpretáciu ustanovení tohto protokolu a pokiaľ ide o ich uplatnenie, musí byť predmetom konzultácie medzi zmluvnými stranami v rámci zmiešanej komisie uvedenej v článku 7 dohody, ktorá v prípade potreby zvolá výnimočné zasadanie.	Any dispute between the parties over the interpretation of this Protocol or its application shall be the subject of consultations between the parties within the Joint Committee provided for in Article 7 of the Agreement, in a special meeting if necessary.	formal
The Cry - ONLINE Zmiznutie dieťaťa z malého pobrežného mesta v Austrálii je katalyzátorom cesty do rozpadajúcej sa psychológie mladého páru, keďže sa zaoberajú nepredstaviteľnou tragédiou, a to ako pod bielym svetlom verejnej kontroly, tak aj za zatvorenými dverami.	The premise of the story is the disappearance of a baby from a small coastal town in Australia is the catalyst for a journey into the disintegrating psychology of a young couple as they deal with an unthinkable tragedy under both the white light of public scrutiny and behind closed doors.	formal
Viete, čomu sa vyhnúť?	Do you know what to avoid?	formal
Čítať viac Článok	Read more Article	informal
Ale pozor na to, že nemáte páduMario BrosMario BrosJedná sa o jednoduchý malý Mario dobrodružstvo. .	But watch out that you dont fallThe Mario BrosThe Mario BrosThis is a simple little Mario adventure. .	informal
Budete tak mať dosť miesta na odloženie vašich vecí.	You will have plenty of time to put your things away.	formal
Podarilo sa nám s ňou nadviazať kontakt.	We managed to establish contact with them.	formal
Čas varenia: 25 minút	Cooking time: 25 minutes	informal
Je jednou z najväčších svetových superpotravín.	It is one of the great superfoods of the world.	formal
Papriky sú bohaté na vitamín C, antioxidant, ktorý pomáha chrániť vaše telo pred voľnými radikálmi - látkami, ktoré poškodzujú bunky.	Bell peppers are rich in vitamin C, an antioxidant that helps protect your body from free radicals -- substances that damage cells.	formal
Odporúča sa úprava tohto stavu pred podaním amlodipínu/valsartanu alebo starostlivý lekársky dohľad na začiatku liečby.	Correction of this condition prior to administration of amlodipine/valsartan or close medical supervision at the start of treatment is recommended.	formal
16 Radujem sa, že vám vo všetkom môžem dôverovať.	16I am very happy that I can trust you fully.	formal
Idete za päť, štyri, ...	You're on in five, four....	informal
Nie sú toto všetko presne tie veci, ktorých by ste sa mali zbavovať?	Aren’t all of these exactly the things that you should be getting rid of?	formal
"Rovnako ako u iných pseudo-tried selektorov (tie ktoré začínajú "":"") odporúča sa použiť názov tagu, alebo iný selektor; inak použije univerzálny selektor (""*"")."	"As with other pseudo-class selectors (those that begin with a "":"") it is recommended to precede it with a tag name or some other selector; otherwise, the universal selector ( ""*"" ) is implied."	formal
To najlepšie z tvorby.	best part of creating.	informal
Zdá sa, že pomerne jednoduché, ale to je často najťažšia vec na svete človek robiť.	It seems rather simple but it is often the most difficult thing in the world for a person to do.	formal
- Chceš ísť so mnou do New Yorku?	- Want to come to New York with me?	informal
Dnes mám dobré správy.	Well, I have some good news today.	formal
Vstreknite celý obsah injekčnej striekačky do príslušnej injekčnej liekovky TAXOTERE.	Inject the entire contents of the syringe into the corresponding TAXOTERE vial.	formal
Situácia z Brisbane je podobná aj v Melbourne v Austrálii, v Denveri, Colorado, USA a v mnohých iných mestách sveta.	The situation described in Brisbane is also evident in Melbourne, Australia, Denver, Colorado in the U.S.A., and many other cities around the world.	formal
To pomohlo Applemu stať sa prvou spoločnosťou na svete s trhovou kapitalizáciou nad 1 miliardu dolárov (768 miliárd libier).	That helped propel Apple to become the world's first company with a market capitalization above $1tn (£768bn).	formal
Božia moc sa však prejavuje v tom, že Boh robí z ničoho, čokoľvek chce.“	"God is God, He's going to do whatever He wants regardless..."""	informal
Na účely bodu 3.4.4. písm. b) a c) musí byť vzorka zrozumiteľne a nezmazateľne označená názvom a obchodnou značkou žiadateľa a jeho komerčným označením.	For the purposes of points (b) and (c) of paragraph 3.4.4, the sample shall be clearly and indelibly marked with the applicant's trade name or mark and its commercial designation.	formal
Nerád zastavujem, lebo každý koho si predbehol, teraz predbehne teba a iba strácam čas.	I hate stopping, cos everyone you've overtaken, they're going past me again and I'm losing time.	informal
- Možnosti sú tieto.	- There are options.	informal
Bench press - najlepšie cvičenie pre hruď	Bench Press – the best exercise for weight	informal
Prijímací technik by vám mal povedať, čo všetko sa s autom bude robiť.	The rental company will let you know what to do next with the car.	formal
Ľavá noha zostáva vzadu.	The left leg remains back.	formal
Táto super špecialita vlasy klinika s niekoľkými predajní v rôznych mestách v Indii je dobre vybavená odborných lekárov, rozsiahlych znalostí a skúseností v remesle transplantácie vlasov.	This super specialty hair clinic with multiple outlets in different cities in India is well equipped with expert surgeons, extensive knowledge and experience in the craft of hair transplantation.	formal
— Komisia Európskych spoločenstiev, v zastúpení: X. Lewis a D. Recchia, splnomocnení zástupcovia, po vypočutí návrhov generálneho advokáta na pojednávaní 27. novembra 2007, vyhlásil tento	— the Commission of the European Communities, by X. Lewis and D. Recchia, acting as Agents, after hearing the Opinion of the Advocate General at the sitting on 27 November 2007, gives the following	formal
Rocket Smeshariki hry pre dievčatá?	Rocket Smeshariki games for girls?	informal
Ako to skončí, John?	How's it going to end, John?	informal
14 A ako Mojžiš vyzdvihol na púšti hada.	14.And as Moses lifted up the serpent.	informal
Koľko myslíš, že nám tá chrobakárka dá za tú vec s vajíčkami?	How much you think the bug lady'll give us for this egg thing?	informal
Mali by sme ist na stretnutie?	Should we go to a meeting?	formal
Poď von, poď von, kdekoľvek si.	Come out, come out Wherever you are!	informal
Zobraziť viac hotelov: bezbariérová izba v meste Chicago, Illinois	See more hotels in Chicago, Illinois Recently booked	informal
Po troch krokoch však zastavila.	then stop after three steps.	informal
Únia musí zároveň podporovať úsilie členských štátov, pokiaľ ide o zlepšovanie ich justičných systémov.	The Union must also support Member States' efforts to improve their judicial systems.	formal
My si zaslúžime viac.	We deserve more.	informal
- Rangeri sem patrili len preto, že tu bol on.	- The Rangers were here because he was here.	informal
Ultra-high refractive index (UHR) zlepšujú optický výkon, zmenšujú veľkosť a hmotnosť a zabezpečujú konštantnú kvalitu od stredu k okrajom snímky.	Ultra-high refractive index (UHR) lenses improve optical performance, reduce size and weight, and achieve uniform image quality from the center to the edges of the image.	formal
1 Zdarma Teraz popruh na helmu a poraziť svojich súperov!	1 Free Now Strap on your Helmet and defeat your opponents!	informal
